date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,us_aqi,european_aqi,Condition,Rain,MaxTemp,MinTemp,SunRise,SunSet,MoonRise,MoonSet,AvgWind,AvgHumidity,AvgPressure,unhealthy_air
2016-06-20,35.983333333333334,25.6125,208.83333333333331,31.441666666666663,7.258333333333333,38.208333333333336,0.5,73.04166666666667,50.958333333333336,Sunny,0.0,31,22,05:32:00,20:40:00,20:28:00,5:41:00,25,62,1015,1
2016-06-21,40.975,27.83333333333333,195.41666666666663,30.191666666666663,6.254166666666666,48.5,0.5,81.125,61.208333333333336,Sunny,0.0,31,22,05:32:00,20:40:00,21:17:00,6:31:00,29,65,1017,1
2016-06-22,38.16666666666666,27.879166666666663,194.20833333333331,28.054166666666664,5.6375,48.04166666666666,0.5,84.04166666666667,62.333333333333336,Sunny,0.0,30,23,05:33:00,20:40:00,22:3:00,7:26:00,27,69,1016,1
2016-06-23,41.7375,28.425,196.54166666666663,26.69583333333333,5.8625,48.75,0.5,86.125,63.16666666666666,Sunny,0.01,31,23,05:33:00,20:40:00,22:45:00,8:25:00,27,69,1015,1
2016-06-24,32.454166666666666,21.766666666666666,189.625,20.241666666666667,5.545833333333333,54.708333333333336,0.5,77.625,56.75,Sunny,0.0,30,24,05:33:00,20:40:00,23:24:00,9:28:00,35,64,1015,1
2016-06-25,25.04583333333333,17.383333333333333,169.5,19.504166666666663,5.870833333333334,57.083333333333336,0.5,67.75,42.083333333333336,Sunny,0.0,29,23,05:34:00,20:40:00,12:0:00,10:32:00,34,68,1012,0
2016-06-26,32.6875,21.091666666666665,178.25,29.1625,6.104166666666667,48.75,0.5,61.04166666666666,34.458333333333336,Sunny,0.02,30,23,05:34:00,20:40:00,,11:38:00,23,71,1009,0
2016-06-27,33.475,21.541666666666668,223.0,46.5,8.266666666666667,34.208333333333336,0.5,69.95833333333333,45.66666666666666,Sunny,0.0,28,23,05:34:00,20:40:00,12:34:00,0:45:00,10,71,1009,0
2016-06-28,41.579166666666666,28.92083333333333,247.66666666666663,41.28333333333333,6.679166666666667,34.916666666666664,0.5,82.54166666666667,60.04166666666666,Sunny,0.17,28,22,05:35:00,20:40:00,1:9:00,13:53:00,9,66,1008,1
2016-06-29,20.629166666666663,17.383333333333333,223.58333333333331,41.1375,7.6,35.5,0.5,72.08333333333333,47.75,Sunny,0.11,27,22,05:35:00,20:40:00,1:45:00,15:2:00,14,67,1010,0
2016-06-30,17.587500000000002,14.458333333333334,188.125,46.41666666666666,7.066666666666666,27.75,0.5,54.208333333333336,27.875,Partly cloudy,4.28,27,22,05:36:00,20:40:00,2:22:00,16:12:00,10,70,1014,0
2016-07-01,39.016666666666666,33.59583333333333,283.375,42.895833333333336,7.587499999999999,35.791666666666664,0.5,84.08333333333333,57.5,Sunny,0.0,29,22,05:36:00,20:40:00,3:4:00,17:22:00,8,65,1015,1
2016-07-02,22.079166666666666,18.09583333333333,201.0,25.245833333333334,6.204166666666667,51.625,0.5,75.20833333333333,50.458333333333336,Sunny,0.0,29,22,05:37:00,20:40:00,3:51:00,18:28:00,16,68,1013,1
2016-07-03,13.945833333333333,11.354166666666666,179.66666666666666,19.6,6.008333333333333,54.875,0.5,56.625,30.75,Sunny,0.36,28,23,05:37:00,20:40:00,4:43:00,19:31:00,18,71,1011,0
2016-07-04,21.820833333333336,16.9875,175.04166666666666,18.675,6.466666666666666,51.5,0.5,51.91666666666666,26.625,Sunny,0.0,29,24,05:38:00,20:39:00,5:40:00,20:27:00,21,65,1012,0
2016-07-05,13.329166666666666,9.55,157.875,17.658333333333335,5.745833333333334,61.125,0.5,53.083333333333336,30.83333333333333,Sunny,0.24,27,22,05:38:00,20:39:00,6:41:00,21:17:00,25,67,1015,0
2016-07-06,14.795833333333334,9.4125,150.91666666666666,18.54583333333333,5.908333333333334,62.083333333333336,0.5,37.708333333333336,24.95833333333333,Sunny,0.0,27,21,05:39:00,20:39:00,7:45:00,21:59:00,19,59,1013,0
2016-07-07,14.854166666666666,10.758333333333333,158.41666666666666,16.962500000000002,6.120833333333334,61.583333333333336,0.5,42.54166666666666,24.916666666666668,Sunny,0.14,27,22,05:40:00,20:39:00,8:48:00,22:36:00,22,66,1012,0
2016-07-08,14.058333333333335,8.991666666666667,151.79166666666666,21.45,6.279166666666666,53.333333333333336,0.5,41.875,22.791666666666668,Sunny,0.01,27,22,05:40:00,20:38:00,9:50:00,23:10:00,27,57,1018,0
2016-07-09,13.233333333333334,8.016666666666667,147.58333333333334,28.96666666666667,5.191666666666666,45.583333333333336,0.5,35.041666666666664,22.5,Sunny,0.0,26,20,05:41:00,20:38:00,10:50:00,23:41:00,20,56,1016,0
2016-07-10,23.275,17.9875,211.20833333333331,28.40416666666667,7.466666666666666,45.708333333333336,0.5,50.41666666666666,27.45833333333333,Sunny,0.0,27,20,05:42:00,20:37:00,11:48:00,,14,59,1015,0
2016-07-11,15.0,10.675,169.58333333333334,24.52083333333333,7.483333333333333,52.75,0.5,54.083333333333336,29.83333333333333,Sunny,0.0,27,21,05:42:00,20:37:00,0:45:00,12:10:00,23,58,1016,0
2016-07-12,14.445833333333333,9.741666666666667,160.16666666666666,25.3125,5.866666666666667,51.333333333333336,0.5,40.708333333333336,21.95833333333333,Sunny,0.0,27,21,05:43:00,20:36:00,13:42:00,12:39:00,28,68,1014,0
2016-07-13,24.016666666666666,13.2125,163.08333333333334,32.65833333333333,7.220833333333334,44.29166666666666,0.5,46.333333333333336,23.45833333333333,Sunny,0.0,28,22,05:44:00,20:36:00,14:38:00,1:9:00,17,74,1011,0
2016-07-14,29.77083333333333,20.320833333333333,206.75,38.325,8.904166666666667,42.25,0.5,59.625,33.041666666666664,Sunny,0.0,28,21,05:45:00,20:35:00,15:35:00,1:40:00,9,74,1009,0
2016-07-15,20.7625,15.816666666666668,185.29166666666663,26.066666666666663,8.7875,50.66666666666666,0.5,65.20833333333333,38.66666666666666,Sunny,0.0,28,21,05:45:00,20:35:00,16:30:00,2:14:00,15,70,1009,0
2016-07-16,21.616666666666664,17.974999999999998,189.16666666666663,23.9,7.3875,50.208333333333336,0.5,57.75,31.25,Sunny,0.0,31,22,05:46:00,20:34:00,17:26:00,2:52:00,15,65,1008,0
2016-07-17,24.14583333333333,18.695833333333333,188.95833333333331,30.745833333333334,8.620833333333334,38.083333333333336,0.5,64.375,37.54166666666666,Sunny,0.0,29,23,05:47:00,20:33:00,18:19:00,3:35:00,12,73,1008,0
2016-07-18,18.745833333333334,14.079166666666666,182.75,32.362500000000004,7.183333333333334,39.583333333333336,0.5,59.875,33.333333333333336,Sunny,1.87,27,22,05:48:00,20:33:00,19:11:00,4:23:00,18,66,1012,0
2016-07-19,15.666666666666666,10.658333333333331,163.91666666666666,29.35833333333333,7.504166666666666,37.333333333333336,0.5,52.708333333333336,26.625,Sunny,0.69,28,22,05:49:00,20:32:00,19:59:00,5:17:00,19,64,1011,0
2016-07-20,15.429166666666667,9.1,161.08333333333334,28.48333333333333,7.2375,40.54166666666666,0.5,37.625,20.20833333333333,Sunny,0.62,27,23,05:49:00,20:31:00,20:43:00,6:15:00,19,69,1011,0
2016-07-21,13.008333333333333,9.283333333333331,163.20833333333334,38.34166666666667,7.1375,42.583333333333336,0.5,38.0,22.416666666666668,Sunny,0.28,28,23,05:50:00,20:30:00,21:24:00,7:18:00,17,69,1011,0
2016-07-22,17.7375,13.545833333333334,190.875,48.60416666666666,8.775,41.375,0.5,45.79166666666666,26.83333333333333,Sunny,0.04,28,22,05:51:00,20:30:00,22:2:00,8:23:00,19,66,1011,0
2016-07-23,19.15833333333333,15.2125,202.95833333333331,38.04166666666666,6.333333333333333,51.5,0.5,56.083333333333336,30.166666666666668,Sunny,0.01,29,23,05:52:00,20:29:00,22:37:00,9:30:00,18,66,1010,0
2016-07-24,16.858333333333334,13.679166666666667,172.5,28.495833333333334,7.591666666666666,52.0,0.5,54.583333333333336,29.0,Patchy rain possible,0.42,29,23,05:53:00,20:28:00,23:12:00,10:37:00,14,68,1008,0
2016-07-25,15.908333333333331,11.679166666666667,192.0,23.433333333333334,6.395833333333333,58.25,0.5,51.958333333333336,27.166666666666668,Patchy rain possible,0.04,29,22,05:54:00,20:27:00,23:47:00,11:45:00,9,66,1007,0
2016-07-26,15.5125,11.008333333333333,187.66666666666663,24.508333333333336,6.641666666666667,59.5,0.5,46.458333333333336,25.0,Sunny,0.27,29,23,05:55:00,20:26:00,,0:54:00,12,66,1008,0
2016-07-27,17.791666666666668,12.195833333333333,194.58333333333331,24.729166666666668,6.541666666666667,63.16666666666666,0.5,46.375,26.291666666666668,Sunny,0.37,29,23,05:56:00,20:25:00,12:24:00,14:2:00,12,67,1010,0
2016-07-28,24.745833333333334,18.125,301.5833333333333,25.03333333333333,5.175,66.41666666666667,0.5,57.29166666666666,31.291666666666668,Sunny,0.0,28,23,05:57:00,20:24:00,1:3:00,15:10:00,27,69,1012,0
2016-07-29,22.791666666666668,18.716666666666665,331.4166666666667,30.820833333333336,6.4,58.208333333333336,0.5,62.708333333333336,35.875,Sunny,0.0,29,23,05:57:00,20:23:00,1:47:00,16:16:00,27,67,1010,0
2016-07-30,21.441666666666663,19.75,323.25,30.90416666666667,6.458333333333333,62.833333333333336,0.5,65.79166666666667,38.833333333333336,Sunny,0.0,30,23,05:59:00,20:21:00,3:29:00,18:16:00,22,64,1012,0
2016-07-31,23.979166666666668,22.6875,309.375,28.116666666666664,6.229166666666667,61.083333333333336,0.5,69.83333333333333,45.25,Sunny,0.0,30,23,05:59:00,20:21:00,3:29:00,18:16:00,22,64,1012,0
2016-08-01,24.77083333333333,18.370833333333334,272.5,31.925,6.558333333333334,57.708333333333336,0.5,69.5,44.79166666666666,Sunny,0.0,31,23,06:00:00,20:20:00,4:27:00,19:8:00,21,67,1011,0
2016-08-02,35.487500000000004,23.441666666666663,271.9166666666667,36.8875,8.0375,47.833333333333336,0.5,69.20833333333333,45.208333333333336,Sunny,0.0,30,23,06:01:00,20:19:00,5:29:00,19:53:00,14,77,1010,0
2016-08-03,29.379166666666663,22.204166666666666,217.45833333333331,27.8,7.316666666666666,66.66666666666667,0.5,70.20833333333333,46.125,Sunny,0.05,28,24,06:02:00,20:18:00,6:32:00,20:33:00,20,72,1011,0
2016-08-04,24.2625,17.691666666666666,200.95833333333331,24.175,6.729166666666667,71.5,0.5,68.08333333333333,43.0,Sunny,0.05,29,23,06:03:00,20:16:00,7:35:00,21:8:00,24,69,1013,0
2016-08-05,34.829166666666666,27.22083333333333,222.79166666666663,26.116666666666664,5.983333333333333,73.08333333333333,0.5,71.16666666666667,47.54166666666666,Sunny,0.04,30,24,06:04:00,20:15:00,8:35:00,21:41:00,28,69,1011,0
2016-08-06,29.40416666666667,22.129166666666663,234.125,28.875,7.641666666666667,58.125,0.5,79.25,58.91666666666666,Sunny,0.0,30,24,06:05:00,20:14:00,9:36:00,22:11:00,22,70,1012,1
2016-08-07,35.325,25.9625,231.125,26.758333333333336,7.962499999999999,50.66666666666666,0.5,72.45833333333333,50.04166666666666,Sunny,0.0,31,23,06:06:00,20:13:00,10:33:00,22:40:00,17,71,1013,1
2016-08-08,40.00416666666667,22.379166666666663,200.04166666666663,21.5625,6.683333333333334,58.91666666666666,0.5,80.54166666666667,60.375,Sunny,0.0,29,24,06:07:00,20:12:00,11:31:00,23:10:00,29,76,1014,1
2016-08-09,37.395833333333336,23.8375,183.875,22.629166666666663,5.95,63.75,0.5,69.66666666666667,45.25,Sunny,0.0,30,25,06:08:00,20:10:00,0:27:00,23:40:00,28,72,1010,0
2016-08-10,33.55833333333333,21.5875,184.45833333333331,31.604166666666668,5.966666666666666,50.5,0.5,74.29166666666667,53.708333333333336,Sunny,0.0,29,25,06:09:00,20:9:00,13:24:00,,26,74,1010,1
2016-08-11,36.775,27.95,216.16666666666663,30.3875,4.329166666666667,45.0,0.5,76.04166666666667,55.125,Sunny,0.0,32,24,06:10:00,20:8:00,14:19:00,12:13:00,20,65,1011,1
2016-08-12,21.666666666666668,15.0375,174.91666666666666,21.89583333333333,3.875,43.875,0.5,73.58333333333333,50.375,Sunny,0.34,28,23,06:11:00,20:6:00,15:15:00,12:49:00,32,72,1013,1
2016-08-13,14.979166666666666,7.6,146.33333333333334,16.962500000000002,3.725,59.16666666666666,0.5,42.208333333333336,25.416666666666668,Cloudy,3.26,22,21,06:12:00,20:5:00,16:8:00,1:29:00,35,75,1019,0
2016-08-14,10.729166666666666,6.395833333333333,161.45833333333334,26.266666666666666,3.3083333333333336,50.083333333333336,0.5,30.08333333333333,21.375,Sunny,0.07,25,21,06:13:00,20:4:00,17:1:00,2:14:00,29,55,1020,0
2016-08-15,12.729166666666666,7.720833333333334,173.25,28.4,4.258333333333334,48.625,0.5,28.666666666666668,20.08333333333333,Sunny,0.0,26,20,06:14:00,20:2:00,17:50:00,3:5:00,30,60,1017,0
2016-08-16,16.108333333333334,11.008333333333333,166.75,34.375,4.0875,45.958333333333336,0.5,37.625,22.33333333333333,Sunny,0.0,27,21,06:15:00,20:1:00,18:36:00,4:1:00,22,66,1014,0
2016-08-17,19.85833333333333,14.5375,192.33333333333331,38.4625,4.091666666666667,42.54166666666666,0.5,52.29166666666666,26.625,Sunny,0.0,28,21,06:16:00,20:0:00,19:19:00,5:2:00,18,67,1012,0
2016-08-18,18.65,13.9125,196.58333333333331,29.53333333333333,4.166666666666667,50.5,0.5,55.125,28.875,Sunny,0.0,30,21,06:17:00,19:58:00,19:59:00,6:7:00,23,62,1010,0
2016-08-19,19.604166666666668,14.0875,176.625,24.445833333333336,3.954166666666666,47.29166666666666,0.5,53.125,27.0,Sunny,0.0,28,23,06:18:00,19:57:00,20:36:00,7:15:00,26,72,1010,0
2016-08-20,18.695833333333333,13.008333333333333,183.70833333333331,24.929166666666664,3.8708333333333336,51.208333333333336,0.5,55.458333333333336,29.25,Partly cloudy,0.56,28,24,06:19:00,19:55:00,21:13:00,8:24:00,25,75,1012,0
2016-08-21,29.320833333333336,19.741666666666667,213.58333333333331,37.15833333333333,4.166666666666667,49.41666666666666,0.5,55.25,29.166666666666668,Thundery outbreaks possible,0.0,29,23,06:20:00,19:54:00,21:49:00,9:34:00,17,73,1012,0
2016-08-22,47.645833333333336,34.15416666666667,262.8333333333333,38.59166666666667,5.091666666666667,47.208333333333336,0.5,84.5,59.54166666666666,Sunny,0.0,29,23,06:21:00,19:52:00,22:25:00,10:44:00,7,76,1011,1
2016-08-23,37.7625,28.366666666666664,206.45833333333331,39.86666666666667,4.058333333333334,40.875,0.5,89.54166666666667,64.33333333333333,Sunny,1.89,28,24,06:22:00,19:51:00,23:4:00,11:54:00,19,74,1013,1
2016-08-24,25.84583333333333,19.104166666666668,197.95833333333331,26.620833333333334,4.154166666666667,44.29166666666666,0.5,77.5,55.75,Cloudy,0.11,26,23,06:23:00,19:49:00,23:47:00,13:2:00,22,79,1014,1
2016-08-25,20.070833333333333,13.858333333333334,192.25,25.616666666666664,3.633333333333333,49.208333333333336,0.5,60.375,33.75,Partly cloudy,0.2,27,23,06:24:00,19:48:00,,14:9:00,30,72,1014,0
2016-08-26,15.6125,9.3125,191.83333333333331,29.14583333333333,3.85,50.91666666666666,0.5,43.875,24.33333333333333,Sunny,0.12,26,22,06:25:00,19:46:00,12:33:00,15:12:00,26,69,1017,0
2016-08-27,22.104166666666668,15.8875,194.5,34.19583333333333,4.345833333333333,47.29166666666666,0.5,48.66666666666666,26.125,Partly cloudy,0.01,26,21,06:26:00,19:45:00,1:24:00,16:10:00,23,69,1017,0
2016-08-28,24.89583333333333,20.2875,206.5,40.72916666666666,3.8875,39.625,0.5,62.208333333333336,35.5,Sunny,0.0,26,21,06:27:00,19:43:00,2:20:00,17:3:00,14,70,1016,0
2016-08-29,32.19166666666667,25.83333333333333,244.66666666666663,45.94166666666666,4.2250000000000005,36.083333333333336,0.5,75.58333333333333,55.125,Sunny,0.0,26,21,06:28:00,19:41:00,3:19:00,17:49:00,9,71,1013,1
2016-08-30,23.6625,19.041666666666668,233.75,49.84166666666667,4.954166666666667,35.291666666666664,0.5,73.75,52.208333333333336,Sunny,0.0,27,21,06:29:00,19:40:00,4:20:00,18:30:00,9,66,1014,1
2016-08-31,29.15416666666667,22.0125,218.16666666666663,33.0375,5.916666666666667,46.5,0.5,69.91666666666667,45.66666666666666,Sunny,0.06,27,24,06:30:00,19:38:00,5:22:00,19:7:00,23,60,1016,0
2016-09-01,13.316666666666668,7.766666666666667,176.75,27.383333333333336,4.6375,46.5,0.5,50.66666666666666,28.625,Sunny,0.0,26,21,06:31:00,19:37:00,6:23:00,19:40:00,26,60,1018,0
2016-09-02,13.354166666666666,8.450000000000001,179.75,26.8625,3.3666666666666667,50.66666666666666,0.5,34.0,20.916666666666668,Sunny,0.15,26,21,06:32:00,19:35:00,7:24:00,20:11:00,27,66,1014,0
2016-09-03,14.320833333333333,9.733333333333333,178.5,30.166666666666668,3.3125,54.083333333333336,0.5,36.16666666666666,23.33333333333333,Sunny,0.31,25,21,06:33:00,19:33:00,8:22:00,20:41:00,26,64,1014,0
2016-09-04,17.908333333333335,12.308333333333332,193.79166666666663,36.77916666666667,4.4375,47.083333333333336,0.5,45.41666666666666,23.541666666666668,Sunny,0.15,26,21,06:34:00,19:32:00,9:20:00,21:10:00,24,64,1015,0
2016-09-05,26.42083333333333,19.25,227.41666666666663,54.7875,5.191666666666666,37.125,0.5,56.5,30.791666666666668,Sunny,0.0,26,21,06:35:00,19:30:00,10:17:00,21:41:00,10,68,1013,0
2016-09-06,42.88333333333333,31.200000000000003,270.2916666666667,31.241666666666664,5.420833333333333,51.333333333333336,0.5,82.29166666666667,57.625,Sunny,0.02,28,21,06:36:00,19:28:00,11:13:00,22:12:00,13,64,1013,1
2016-09-07,21.866666666666664,14.275,175.5,28.05,5.420833333333333,64.83333333333333,0.5,71.875,47.16666666666666,Sunny,0.04,27,23,06:37:00,19:27:00,0:9:00,22:46:00,29,71,1016,0
2016-09-08,27.329166666666666,15.191666666666668,190.25,31.9625,4.908333333333333,55.875,0.5,53.04166666666666,27.45833333333333,Sunny,0.0,28,23,06:38:00,19:25:00,13:4:00,23:25:00,27,65,1014,0
2016-09-09,28.516666666666666,18.195833333333333,205.125,24.579166666666666,4.308333333333334,65.5,0.5,62.91666666666666,36.16666666666666,Sunny,0.0,28,22,06:39:00,19:23:00,13:58:00,,24,68,1013,0
2016-09-10,18.54583333333333,12.066666666666668,184.08333333333331,19.72083333333333,4.1375,65.25,0.5,54.583333333333336,30.125,Sunny,0.04,27,22,06:40:00,19:22:00,14:50:00,12:6:00,30,62,1014,0
2016-09-11,23.05,12.395833333333334,184.75,16.916666666666668,3.25,68.54166666666667,0.5,51.75,27.75,Sunny,0.0,26,22,06:41:00,19:20:00,15:40:00,12:54:00,28,73,1014,0
2016-09-12,20.975,10.629166666666666,176.45833333333334,16.954166666666666,3.975,66.79166666666667,0.5,45.833333333333336,26.70833333333333,Sunny,0.02,25,22,06:42:00,19:18:00,16:27:00,1:47:00,28,69,1015,0
2016-09-13,18.716666666666665,11.5625,186.25,33.65416666666667,4.729166666666667,44.958333333333336,0.5,45.0,23.75,Sunny,0.15,26,21,06:43:00,19:17:00,17:11:00,2:45:00,23,63,1014,0
2016-09-14,28.070833333333336,22.48333333333333,277.2916666666667,43.64166666666667,4.795833333333333,40.083333333333336,0.5,59.5,34.166666666666664,Sunny,0.0,26,20,06:44:00,19:15:00,17:52:00,3:48:00,6,65,1012,0
2016-09-15,26.83333333333333,20.604166666666668,261.7083333333333,36.825,4.3375,38.79166666666666,0.5,72.08333333333333,49.54166666666666,Sunny,0.0,27,20,06:45:00,19:13:00,18:30:00,4:54:00,14,61,1015,0
2016-09-16,17.0125,11.458333333333334,216.0,50.75,5.770833333333333,31.45833333333333,0.5,58.75,33.75,Sunny,0.03,25,20,06:46:00,19:11:00,19:8:00,6:3:00,14,60,1018,0
2016-09-17,26.070833333333336,20.466666666666665,227.0,65.06666666666666,5.966666666666666,38.54166666666666,0.5,57.54166666666666,36.375,Sunny,0.0,27,19,06:47:00,19:10:00,19:45:00,7:14:00,9,54,1015,0
2016-09-18,38.54583333333333,31.379166666666663,268.25,63.87083333333334,5.945833333333333,28.416666666666668,0.5,77.875,56.91666666666666,Sunny,0.3,28,22,06:48:00,19:8:00,20:22:00,8:26:00,11,48,1011,1
2016-09-19,50.625,31.916666666666668,222.16666666666663,31.1875,5.929166666666667,39.79166666666666,0.5,94.41666666666669,66.41666666666667,Sunny,0.15,29,23,06:49:00,19:6:00,21:1:00,9:39:00,16,57,1007,1
2016-09-20,20.77083333333333,14.041666666666666,169.08333333333334,27.85,4.716666666666667,28.70833333333333,0.5,76.08333333333333,51.79166666666666,Sunny,1.68,25,19,06:50:00,19:4:00,21:44:00,10:50:00,23,66,1006,1
2016-09-21,12.758333333333333,9.554166666666667,178.58333333333334,37.92916666666667,4.354166666666667,22.95833333333333,0.5,42.458333333333336,21.541666666666668,Overcast,2.62,19,17,06:51:00,19:3:00,22:30:00,0:0:00,20,79,1013,0
2016-09-22,15.329166666666666,12.245833333333332,206.16666666666663,36.583333333333336,3.7541666666666655,29.916666666666668,0.5,45.91666666666666,23.08333333333333,Overcast,1.11,20,16,06:52:00,19:1:00,23:21:00,13:6:00,14,72,1017,0
2016-09-23,12.095833333333331,10.375,196.79166666666663,37.03333333333333,5.408333333333334,26.041666666666668,0.5,46.125,23.0,Sunny,0.3,20,16,06:53:00,18:59:00,,14:6:00,18,55,1023,0
2016-09-24,16.666666666666668,13.5875,200.83333333333331,37.583333333333336,5.945833333333333,35.583333333333336,0.5,51.083333333333336,26.20833333333333,Sunny,0.02,21,17,06:54:00,18:58:00,12:15:00,15:0:00,15,52,1025,0
2016-09-25,13.945833333333333,11.154166666666669,194.0,31.625,5.3375,41.708333333333336,0.5,49.79166666666666,24.25,Partly cloudy,0.0,21,16,06:55:00,18:56:00,1:14:00,15:48:00,19,58,1018,0
2016-09-26,9.85,8.35,192.45833333333331,35.8125,5.695833333333333,36.25,0.5,38.25,20.70833333333333,Sunny,2.36,21,16,06:56:00,18:54:00,2:13:00,16:30:00,16,66,1017,0
2016-09-27,10.775,9.066666666666666,195.5,33.516666666666666,5.275,34.416666666666664,0.5,37.625,20.70833333333333,Partly cloudy,0.2,20,17,06:57:00,18:52:00,3:15:00,17:8:00,20,70,1021,0
2016-09-28,19.0875,14.508333333333333,211.83333333333331,39.13333333333333,5.891666666666667,30.08333333333333,0.5,47.625,24.666666666666668,Sunny,0.21,21,16,06:58:00,18:51:00,4:15:00,17:42:00,16,64,1027,0
2016-09-29,38.3625,32.44166666666667,328.875,63.1125,6.9,30.33333333333333,0.5,66.0,41.833333333333336,Sunny,0.0,22,16,06:59:00,18:49:00,5:15:00,18:12:00,4,58,1024,0
2016-09-30,59.4125,50.09583333333333,404.0833333333333,61.62916666666666,6.2875000000000005,46.375,0.5,132.5,78.75,Sunny,0.0,24,17,07:00:00,18:47:00,6:13:00,18:42:00,10,55,1020,1
2016-10-01,30.40833333333333,25.4625,242.95833333333331,40.92083333333333,4.7,37.41666666666666,0.5,100.75,68.25,Sunny,0.0,25,18,07:01:00,18:46:00,7:11:00,19:12:00,18,67,1016,1
2016-10-02,29.22083333333333,21.39583333333333,254.375,55.97083333333333,5.6625000000000005,27.875,0.5,73.625,52.375,Sunny,0.0,23,18,07:02:00,18:44:00,8:8:00,19:41:00,10,74,1017,1
2016-10-03,42.56666666666667,31.554166666666664,331.125,50.29166666666666,7.504166666666666,26.5,0.5,77.70833333333333,53.708333333333336,Sunny,1.16,24,18,07:03:00,18:42:00,9:5:00,20:12:00,7,71,1016,1
2016-10-04,24.53333333333333,20.4625,234.625,41.7375,4.345833333333333,39.208333333333336,0.5,81.75,57.083333333333336,Sunny,0.0,24,19,07:04:00,18:41:00,10:1:00,20:45:00,18,72,1014,1
2016-10-05,15.520833333333334,13.045833333333334,227.33333333333331,33.395833333333336,4.454166666666667,37.208333333333336,0.5,59.833333333333336,33.5,Partly cloudy,1.78,18,16,07:05:00,18:39:00,10:56:00,21:22:00,21,71,1014,0
2016-10-06,15.370833333333332,11.975,225.75,48.66666666666666,4.304166666666666,29.416666666666668,0.5,51.04166666666666,26.541666666666668,Partly cloudy,0.05,20,17,07:06:00,18:37:00,11:50:00,22:2:00,23,70,1017,0
2016-10-07,43.833333333333336,37.4,339.1666666666667,46.5375,6.95,34.25,0.5,70.95833333333333,47.833333333333336,Sunny,0.0,22,16,07:07:00,18:36:00,0:42:00,22:46:00,6,71,1015,0
2016-10-08,25.320833333333336,20.820833333333333,208.58333333333331,27.225,4.616666666666666,40.91666666666666,0.5,99.20833333333331,67.45833333333333,Partly cloudy,1.49,22,16,07:08:00,18:34:00,13:33:00,23:36:00,25,67,1013,1
2016-10-09,13.995833333333332,9.9,219.70833333333331,31.633333333333336,4.254166666666666,36.333333333333336,0.5,49.583333333333336,26.08333333333333,Overcast,0.0,18,15,07:10:00,18:32:00,14:19:00,,19,71,1020,0
2016-10-10,18.85,13.820833333333333,220.29166666666663,43.69583333333333,5.079166666666667,38.625,0.5,49.0,25.125,Partly cloudy,0.0,21,16,07:11:00,18:31:00,15:4:00,12:30:00,22,71,1018,0
2016-10-11,43.74166666666667,35.24583333333333,324.1666666666667,51.3625,8.791666666666666,26.70833333333333,0.5,72.04166666666667,48.083333333333336,Partly cloudy,0.07,23,16,07:12:00,18:29:00,15:45:00,1:30:00,8,65,1012,0
2016-10-12,50.55,35.09166666666667,197.5,34.708333333333336,6.054166666666667,37.41666666666666,0.5,108.70833333333331,71.16666666666667,Sunny,1.0,25,20,07:13:00,18:28:00,16:23:00,2:32:00,21,64,1007,1
2016-10-13,25.570833333333336,21.495833333333334,317.1666666666667,43.2625,6.308333333333334,24.875,0.5,74.5,49.083333333333336,Sunny,0.05,20,16,07:14:00,18:26:00,17:1:00,3:39:00,13,60,1016,0
2016-10-14,19.304166666666667,15.604166666666666,276.0,32.145833333333336,5.25,29.0,0.5,75.16666666666667,54.75,Partly cloudy,0.0,18,14,07:15:00,18:25:00,17:38:00,4:49:00,21,65,1023,1
2016-10-15,11.175,8.7875,190.375,32.84166666666667,4.420833333333333,32.0,0.5,40.333333333333336,20.875,Sunny,0.16,17,14,07:16:00,18:23:00,18:14:00,6:1:00,18,67,1024,0
2016-10-16,14.708333333333334,12.479166666666666,204.70833333333331,24.633333333333336,3.716666666666667,39.16666666666666,0.5,46.16666666666666,22.58333333333333,Sunny,0.17,20,14,07:17:00,18:21:00,18:53:00,7:14:00,23,74,1020,0
2016-10-17,13.070833333333333,7.216666666666666,175.625,24.066666666666663,3.1750000000000003,42.25,0.5,39.208333333333336,20.25,Overcast,1.01,16,13,07:18:00,18:20:00,19:35:00,8:28:00,35,74,1024,0
2016-10-18,11.658333333333331,6.045833333333333,172.625,35.204166666666666,4.216666666666667,29.83333333333333,0.5,27.20833333333333,18.83333333333333,Overcast,0.19,15,13,07:19:00,18:18:00,20:21:00,9:42:00,34,65,1026,0
2016-10-19,17.795833333333334,12.483333333333334,232.54166666666663,49.4,6.2625,23.791666666666668,0.5,35.208333333333336,24.33333333333333,Cloudy,0.13,16,13,07:21:00,18:17:00,21:12:00,10:52:00,17,63,1021,0
2016-10-20,28.5625,24.0375,311.9166666666667,35.57083333333333,6.833333333333333,35.666666666666664,0.5,71.04166666666667,49.54166666666666,Cloudy,0.37,17,13,07:22:00,18:16:00,22:7:00,11:57:00,20,75,1021,0
2016-10-21,16.395833333333332,11.9875,212.04166666666663,45.74583333333334,4.195833333333334,27.58333333333333,0.5,54.583333333333336,31.58333333333333,Partly cloudy,0.02,19,15,07:23:00,18:14:00,23:6:00,0:56:00,24,78,1018,0
